Series Name,Series Code,Country Name,Country Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022]
Export volume index (2015 = 100),TX.QTY.MRCH.XD.WD,Low income,LIC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Export volume index (2015 = 100),TX.QTY.MRCH.XD.WD,Lower middle income,LMC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Export volume index (2015 = 100),TX.QTY.MRCH.XD.WD,Middle East & North Africa,MEA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Export volume index (2015 = 100),TX.QTY.MRCH.XD.WD,Middle East & North Africa (excluding high income),MNA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Export volume index (2015 = 100),TX.QTY.MRCH.XD.WD,Middle East & North Africa (IDA & IBRD countries),TMN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Export volume index (2015 = 100),TX.QTY.MRCH.XD.WD,Middle income,MIC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Export volume index (2015 = 100),TX.QTY.MRCH.XD.WD,North America,NAC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Export volume index (2015 = 100),TX.QTY.MRCH.XD.WD,Not classified,INX,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Export volume index (2015 = 100),TX.QTY.MRCH.XD.WD,OECD members,OED,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Export volume index (2015 = 100),TX.QTY.MRCH.XD.WD,Other small states,OSS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Export volume index (2015 = 100),TX.QTY.MRCH.XD.WD,Pacific island small states,PSS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Export volume index (2015 = 100),TX.QTY.MRCH.XD.WD,Post-demographic dividend,PST,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Export volume index (2015 = 100),TX.QTY.MRCH.XD.WD,Pre-demographic dividend,PRE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Export volume index (2015 = 100),TX.QTY.MRCH.XD.WD,Small states,SST,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Export volume index (2015 = 100),TX.QTY.MRCH.XD.WD,South Asia,SAS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Export volume index (2015 = 100),TX.QTY.MRCH.XD.WD,South Asia (IDA & IBRD),TSA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Export volume index (2015 = 100),TX.QTY.MRCH.XD.WD,Sub-Saharan Africa,SSF,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Export volume index (2015 = 100),TX.QTY.MRCH.XD.WD,Sub-Saharan Africa (excluding high income),SSA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Export volume index (2015 = 100),TX.QTY.MRCH.XD.WD,Sub-Saharan Africa (IDA & IBRD countries),TSS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Export volume index (2015 = 100),TX.QTY.MRCH.XD.WD,Upper middle income,UMC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Export volume index (2015 = 100),TX.QTY.MRCH.XD.WD,World,WLD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Export value index (2015 = 100),TX.VAL.MRCH.XD.WD,Afghanistan,AFG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,87.0595847606,90.1822626748,91.9163620942,94.6415610285,82.2106011244,73.6284326707,71.6890990013,66.4880996926,51.2630964304,30.6474470286,30.5383351678,24.4202765184,17.0162565136,13.7688793171,21.8223747655,29.0616987822,22.4457258853,25.2656172082,27.8655244605,29.0933750905,24.0305912599,11.9004908932,17.5007219036,25.201039536,53.3772018025,67.20277212,72.803003128,79.453277447,94.5154487499,70.6050874643,67.9875044866,65.7766382808,75.0611212622,90.1238176095,99.8300692119,100,104.3839308258,126.5302193594,153.1663181047,151.1770110426,135.9345822856,181.4824861284,..
Export value index (2015 = 100),TX.VAL.MRCH.XD.WD,American Samoa,ASM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,33.5382890633,52.5521222389,49.3831500369,46.7423398746,55.9851754471,53.0802842695,67.0765781267,76.0553326838,97.1818139819,81.3369530083,82.1291960543,86.3544923175,83.9777631706,127.0229687852,65.4920920348,71.767810002,82.5857519435,111.8733508936,109.4459102417,91.0554089338,91.3720316267,83.8258574878,102.4010553331,121.2401054529,117.5725592933,98.6279682636,115.699208418,87.2295514186,88.8654353199,127.5725593115,84.4327176462,79.1556727945,111.2559366442,102.4912927982,91.4073878516,100,102.3746701056,104.6942036776,99.5548812393,93.1965699181,105.2770448517,83.6411609139,..
Export value index (2015 = 100),TX.VAL.MRCH.XD.WD,Albania,ALB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,10.5405961323,10.8225440887,7.2521250609,10.6824048935,18.2956930311,13.6424410319,16.0273116873,17.7156602852,23.3713150592,31.5861014315,34.3304505035,41.634801684,56.2215909697,70.6868149872,56.9008956253,80.5885412662,101.7936466331,102.6777339875,121.6479613082,126.7564595182,100,102.2109223563,119.6073702715,149.7324460631,141.6919922702,130.7635503401,185.6892816476,..
Export value index (2015 = 100),TX.VAL.MRCH.XD.WD,Algeria,DZA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,40.7156116959,42.2566466755,38.6579630964,37.2871757945,37.5807062632,37.7509539345,24.230940418,27.7973356479,24.7416834383,30.0046847943,43.1695264434,39.0777116686,35.6551463732,31.8891504227,29.1945406929,29.5898234656,38.2196838586,40.0776610134,29.4479058517,36.1292160821,63.5493470753,55.1892234936,54.225799009,66.8137763724,90.2965270364,132.6941271614,157.5314411189,173.5409022567,228.7354332584,130.3047479071,164.5684377503,211.9793469198,207.2977962249,187.4177916273,173.2462213288,100,86.6101303925,101.5085958531,120.5636321868,103.3331602673,68.6425522018,105.861313057,..
Export value index (2015 = 100),TX.VAL.MRCH.XD.WD,Andorra,AND,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,53.4101754958,51.6670220632,53.6305550709,64.6454142366,47.6867907722,50.6458810204,58.5699488847,71.2301177939,100.7307674421,137.66132028,159.4798532896,184.7780630109,168.5395502495,155.4149053319,112.2633573678,103.1474560402,127.3969264108,118.3769325296,110.5875544484,106.3191628983,100,108.2802948354,131.8023038764,144.6316802689,140.6255090338,130.5669198174,164.8906925422,..
Export value index (2015 = 100),TX.VAL.MRCH.XD.WD,Angola,AGO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.7313616511,5.6493869874,4.9095966027,5.4921779555,6.12720067,6.9349182223,4.0566709792,6.9982095211,7.5105676685,9.0838085706,11.7055753487,10.3957468133,11.5515665186,8.74173416,9.0916446363,10.9761179768,15.3551128754,15.0891785941,10.6773638372,15.5405495969,23.8720017831,19.6919151185,25.0986025514,28.6548406775,40.6104310053,72.658766686,96.0250593522,133.7995411625,192.6215278433,123.0455373736,152.4809421872,202.8571646966,214.2582230088,205.6787021016,178.3239437231,100,83.1463539935,104.3166847057,122.8341732852,104.6545454095,63.1004334528,101.2065887021,..
Export value index (2015 = 100),TX.VAL.MRCH.XD.WD,Antigua and Barbuda,ATG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,47.9382772998,72.6336650355,38.769587844,36.0059738288,32.0872206012,30.431861604,35.729046895,35.4789369987,31.0196472189,29.0669292628,37.6952645889,90.3022599682,118.0246888679,113.2545404227,81.0861389801,79.9529333205,57.3247446603,57.3247446603,54.3076528331,57.3247446603,78.4443874265,61.850382397,58.8332905699,67.8906002289,85.9871169747,125.209310688,111.6323974856,89.5352169417,98.7448898012,76.64921779,68.9631763705,84.7063615014,94.9765420767,104.0370755254,148.8777006204,100,91.9549245967,31.4622335435,38.9823349139,56.8435185131,33.4897192457,28.8796029439,..
Export value index (2015 = 100),TX.VAL.MRCH.XD.WD,Argentina,ARG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,14.1261622958,16.1013665807,13.427902224,13.7998379789,14.277613411,14.786031274,12.0671315869,11.2006903348,16.0869258919,16.8697168184,21.7534868961,21.093617918,21.5463863038,23.1010495887,27.8937728888,36.9172795102,41.9320882604,46.5463070498,46.5513137603,41.0478920081,46.388067055,46.7438010445,45.1711749734,52.0674837698,60.8898633387,71.0605099891,81.9702732983,98.2297830248,123.3063890905,98.0418780002,120.0818892352,148.0189841903,140.8537615843,133.7755353448,120.4652719043,100,101.982952929,103.2755705659,108.8000140727,114.6731473555,96.6539870205,137.2481684964,..
Export value index (2015 = 100),TX.VAL.MRCH.XD.WD,Armenia,ARM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,18.2383480995,19.5444535011,15.6564335573,14.8451670584,15.6328697999,19.807021081,23.0924820816,34.0099074355,46.1580341809,48.6692574451,65.5678376354,66.3218778553,77.5786213081,71.1760118453,47.8142296823,68.0945456523,89.8317750799,92.92199352,99.6342980973,102.2869038978,100,120.6278337994,151.1704279331,162.394682365,177.7582520736,171.2950500811,203.4898750636,..
Export value index (2015 = 100),TX.VAL.MRCH.XD.WD,Aruba,ABW,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,105.0227080669,115.5036515338,135.0664273764,101.3492672366,123.596991199,113.7089664254,38.2328993577,54.618427655,52.017550141,408.6593966663,525.7409795016,523.1823215149,353.3295922177,421.4705838311,765.4801086572,735.0273763321,451.3129996311,622.4027422578,1041.8567332726,1339.6026269054,1430.5534407254,1579.2568214501,1655.0743935901,592.0519315423,80.2744823208,1571.3260433509,421.3349915837,84.6465351277,78.5460998079,100,86.1547328754,40.8293267454,58.8712784219,39.6035369235,26.4868882053,38.7390229483,..
Export value index (2015 = 100),TX.VAL.MRCH.XD.WD,Australia,AUS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,28.2983287531,32.1288195336,33.5190854319,29.7803981276,29.8798208171,34.0309044737,33.7733432373,34.6503515019,37.4976979157,46.1225935952,56.5298258395,65.7689086627,75.3174080922,99.7725731329,82.2294128828,113.2940249684,144.7825560154,136.759475544,134.791268645,127.8614250585,100,102.5686766274,123.1492410264,136.9846013094,144.394666117,133.6415269825,183.7291275501,..
Export value index (2015 = 100),TX.VAL.MRCH.XD.WD,Austria,AUT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,37.8053847088,38.0661523038,39.147780029,41.9170422257,43.2944270738,44.224456881,46.3247987073,51.5117098607,63.6071427325,77.5072668975,81.963929844,89.5389381857,107.1316744804,118.7003033221,89.6942472697,99.889514747,116.1720231408,109.0898206587,114.6786194854,116.6929971933,100,99.5819582824,110.0164948423,121.0089774989,116.9853868362,110.9273693523,132.788818455,..
Export value index (2015 = 100),TX.VAL.MRCH.XD.WD,Azerbaijan,AZE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.8270764147,3.7969419549,4.7009757539,3.6462696558,5.5989826609,10.5169265266,13.9462280747,13.0626857015,15.6200044615,21.789625307,46.0994678238,78.4377874117,128.1878762685,184.3405857226,127.1493403961,159.5681491252,207.8970365549,196.6818222852,191.5415343599,170.3179065227,100,78.9974867885,93.2993014881,122.4471592342,118.3392296438,82.764896976,133.837382418,..
Export value index (2015 = 100),TX.VAL.MRCH.XD.WD,"Bahamas, The",BHS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,962.4284342527,1189.0893369478,871.1565801969,762.7896253448,651.8078770359,524.1921230127,519.0393852793,522.9029778886,413.5965418211,477.8828049663,45.72910663,43.2430355419,36.9548511113,31.1834774266,32.0902977874,33.7982708945,34.5859750203,34.8491834823,57.6945245022,88.8184438112,110.6436119155,81.2680115304,85.6868395753,81.6522574431,91.6426513038,105.4755043239,133.371757905,154.063400561,183.6311239301,136.5417867865,134.9471661567,160.1344860268,189.0489913079,183.458213302,160.2113352071,100,92.4879923204,109.6253602377,123.2853025744,133.5830931786,75.5619596545,108.4726224777,..
Export value index (2015 = 100),TX.VAL.MRCH.XD.WD,Bahrain,BHR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,21.8014079144,26.2808296145,22.9076917157,18.8576653117,19.3689739662,17.5119889506,13.2963826884,14.687096285,14.5777978636,17.1148753812,22.7340716565,21.2227549888,20.9429800493,22.5089459276,21.8642786896,24.8649588329,28.4168626178,26.5017970126,19.7710149196,26.3764072538,37.4501247711,33.7173913024,35.0293285278,40.0935815627,45.6939029938,61.921042956,73.7586827801,82.4283508997,104.6889632074,71.7856380114,90.513094546,118.8012542899,119.5137631742,132.5842551887,121.7018265983,100,77.2954720766,92.9601234858,109.0879855639,109.547851787,85.0382685954,135.2408669732,..
Export value index (2015 = 100),TX.VAL.MRCH.XD.WD,Bangladesh,BGD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.3388941658,2.4379498622,2.3725880265,2.2340167439,2.8721156223,3.0797705752,2.7132793032,3.2904165625,3.9807907236,4.0236211184,5.1536466623,5.2076086417,6.4687772174,7.0241230847,8.2045028663,10.8126638797,13.1228245724,14.9233909931,15.81595308,16.9772103259,19.7321078352,18.7777767466,18.9908798056,21.588266354,25.6495782768,28.7133208002,36.4506295801,38.4610870653,47.4682430164,46.5825372845,59.2809470375,75.4792502484,77.6037024292,89.915592649,93.9049127853,100,107.7693977849,110.723623854,121.2279059919,121.4914743271,103.7885399998,136.5817960439,..
Export value index (2015 = 100),TX.VAL.MRCH.XD.WD,Barbados,BRB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,47.1489125568,40.486953353,53.5806063524,66.8860952551,81.521615363,73.8675683858,57.6375846179,33.3868272472,36.6720436675,38.8978735685,44.5370982035,42.9411849984,39.3722782853,38.7241391494,37.5875143144,49.4658546685,58.109090284,58.5901213564,52.0896792699,54.6259119005,56.3963878184,53.6319605084,50.0081793937,51.7165333482,57.618119743,74.4324641015,105.5520468449,108.469708329,101.0092748321,78.3817642925,88.830885392,98.3887633775,117.0050587825,95.8237475477,98.2369787033,100,107.0222666119,100.5114708536,92.755336827,91.9649383499,71.4829133363,72.5106176619,..
Export value index (2015 = 100),TX.VAL.MRCH.XD.WD,Belarus,BLR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,17.9506090969,21.120891761,27.2861815318,26.4210153899,22.0828518653,27.3803594433,27.8460168878,29.9758578636,37.1688827933,51.4753298979,59.717018405,73.7502747972,90.7221063075,121.724204439,79.6184556659,94.4899702503,148.7661329195,172.1360526731,140.361951261,134.840858614,100,87.5031953256,109.3776632319,126.0419679638,123.1605013208,109.0499539799,148.6003390658,..
Export value index (2015 = 100),TX.VAL.MRCH.XD.WD,Belgium,BEL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,44.9249784046,44.6245891934,43.9817909613,45.7944064204,45.1867536221,47.3504152299,47.9659243665,54.4619073765,64.4128255554,77.3272109505,84.2654188547,92.4158936995,108.5954826175,118.8989249693,93.2677124226,102.7343067847,119.8644237058,112.3721180701,118.0893837747,118.9874621962,100,100.3256180096,108.2660772376,117.984952718,112.6018547561,106.4239153466,137.4058799342,..
Export value index (2015 = 100),TX.VAL.MRCH.XD.WD,Belize,BLZ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,18.4339543754,19.8267427799,15.1630674444,12.9497667299,19.4575538895,19.2251448197,18.4522805387,17.1317971775,19.3675890908,20.7508812079,22.151499882,20.2787326037,23.4091744837,22.7394365193,25.1551580337,30.0570539427,31.1617885471,32.8064813604,32.0003086033,36.8391112264,36.3984257672,31.3530940904,51.0776301381,56.2917821215,56.6983066025,59.3240892557,77.9568369821,77.4013100855,87.2160098639,70.8256785533,88.901060025,112.2302532777,116.6082928005,113.1780096104,109.475306006,100,82.3182974225,84.9912253187,83.8029268954,79.0607013948,53.6803417583,78.8145644658,..
Export value index (2015 = 100),TX.VAL.MRCH.XD.WD,Benin,BEN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.7312369017,1.9981480088,1.4166026996,3.9515631339,9.8991478164,8.9042851539,6.176951341,6.7731323996,4.1879209752,12.9488363761,17.1067196151,19.6014495599,19.9272494099,22.7807452781,23.6328737508,24.9720558051,31.3934416075,25.2098849166,24.1991112274,25.0909703608,23.307252094,22.2370211316,26.6368595394,32.1663861851,33.8055043487,34.3802183932,43.7605549426,62.2433842236,76.239389106,72.8190498612,76.201039167,83.8434455718,85.774671335,117.8374269513,152.2074152322,100,105.4952632837,131.7520313723,198.846237438,181.4350066421,178.125020104,204.8189586143,..
Export value index (2015 = 100),TX.VAL.MRCH.XD.WD,Bermuda,BMU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,168.1818181945,133.5909090961,78.5000000081,103.4545454583,184.2727272847,104.8181818125,295.4545454862,131.8181818287,140,229.0909090972,272.7272726851,221.5681818223,381.6454544492,160.3272727259,146.9818181917,254.2681817706,309.0909090277,259.0909091436,204.5454545602,231.8181818287,231.8181818287,163.6363636343,254.5454546298,236.3636363426,331.8181818287,222.7272727315,122.7272727315,122.8818181938,109.0909090972,130.3181818137,66.7272727408,61.318181816,50,54.545454537,100,100,86.3636363657,81.8181818287,81.8181818287,86.3636363657,50,54.545454537,..
Export value index (2015 = 100),TX.VAL.MRCH.XD.WD,Bhutan,BTN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.0547934929,3.6207076923,3.0780955206,2.9059234883,3.3164299682,4.0159290648,5.6099447731,10.0738169599,13.6729574945,12.7440174343,12.7428486803,11.5404567756,12.0852238382,11.9278621078,12.1228065736,18.8129377148,18.2637292997,21.4335140997,19.6647934835,21.0962680724,18.7561230548,19.3024179087,20.5232047798,24.1975839228,33.3239856192,47.0177764437,75.4482349213,122.8296616246,94.948775746,90.2927047797,116.7814492913,122.8515134271,97.4608215504,98.9861894789,106.1775700505,100,95.5486074961,104.2929669974,110.2688863303,122.7954271423,118.585679056,142.8205931217,..
Export value index (2015 = 100),TX.VAL.MRCH.XD.WD,Bolivia,BOL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,10.7977151026,10.4562038419,9.4855325733,8.6546746396,8.3028492801,7.1442322168,7.3092577928,6.526532319,6.8783576785,9.417688726,10.6129781392,9.7247623573,8.137823704,8.3372296088,11.8314169736,12.6141424475,13.0312904306,13.3682176476,12.6503563923,12.0468670308,14.0902045415,14.7236047893,14.8835993718,18.3061381367,24.8207290172,32.3944861388,45.2851381094,51.6181550196,74.7787496763,56.846245481,73.3663943244,95.7861272804,128.9715901731,133.5867710667,140.9555183047,100,81.1597251902,89.9167405615,102.7382309886,100.3530278626,80.3948874847,126.4051573146,..
Export value index (2015 = 100),TX.VAL.MRCH.XD.WD,Bosnia and Herzegovina,BIH,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.9816464816,6.5910080135,11.2792547852,11.8677376446,14.7316875561,20.9696058548,20.2438103297,19.7197859606,26.2855676683,35.1652639843,47.0786286709,65.1842846246,81.4453410423,98.4940425291,77.5604714532,94.2182437916,114.7557070653,101.2545371601,111.5763499466,115.5815613776,100,104.5166295441,125.5777330657,140.8879147583,129.0353628304,120.6698732496,168.9664953274,..
