ISO;Country;Subject Descriptor;Units;Scale;1980;1981;1982;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;Estimates Start After
GAB;Gabon;Gross domestic product, constant prices;National currency;Billions;2,595.283;2,491.472;2,593.622;2,645.495;2,775.124;2,936.081;2,874.424;2,431.762;2,516.874;2,905.242;3,054.762;3,241.822;3,141.754;3,265.745;3,386.994;3,555.458;3,684.345;3,895.767;4,031.255;3,670.733;3,601.606;3,679.028;3,685.897;3,748.591;3,790.567;3,760.757;3,688.998;3,922.615;3,990.574;3,899.623;4,144.146;4,438.038;4,671.083;4,928.787;5,147.392;5,347.054;5,458.885;5,484.686;5,534.528;5,746.138;5,641.845;5,724.667;5,898.524;2021
GAB;Gabon;Gross domestic product, constant prices;Percent change;;--;-4.000;4.100;2.000;4.900;5.800;-2.100;-15.400;3.500;15.431;5.147;6.124;-3.087;3.947;3.713;4.974;3.625;5.738;3.478;-8.943;-1.883;2.150;0.187;1.701;1.120;-0.786;-1.908;6.333;1.733;-2.279;6.270;7.092;5.251;5.517;4.435;3.879;2.091;0.473;0.909;3.823;-1.815;1.468;3.037;2021
GAB;Gabon;Gross domestic product per capita, constant prices;National currency;Units;3,468,940.425;3,258,499.404;3,319,088.089;3,312,613.838;3,400,129.100;3,519,898.867;3,371,801.464;2,791,139.137;2,826,643.138;3,192,573.193;3,284,690.668;3,376,897.902;3,173,489.102;3,220,656.084;3,258,762.096;3,337,412.646;3,374,044.381;3,480,643.359;3,513,848.140;3,121,559.555;2,988,073.000;2,977,859.581;2,910,653.153;2,887,961.747;2,849,073.906;2,757,724.868;2,639,126.579;2,724,521.397;2,670,254.351;2,513,868.390;2,573,697.745;2,655,316.032;2,692,436.145;2,734,071.178;2,755,316.960;2,770,489.723;2,757,563.532;2,708,570.880;2,696,096.803;2,761,980.133;2,676,699.834;2,681,732.161;2,729,257.464;2015
GAB;Gabon;Gross domestic product per capita, constant prices;"Purchasing power parity; 2017 international dollar";Units;19,598.505;18,409.574;18,751.883;18,715.305;19,209.741;19,886.405;19,049.698;15,769.125;15,969.712;18,037.110;18,557.547;19,078.491;17,929.291;18,195.771;18,411.059;18,855.411;19,062.370;19,664.623;19,852.220;17,635.904;16,881.744;16,824.041;16,444.344;16,316.144;16,096.439;15,580.344;14,910.298;15,392.754;15,086.161;14,202.626;14,540.644;15,001.764;15,211.482;15,446.707;15,566.740;15,652.462;15,579.432;15,302.638;15,232.163;15,604.385;15,122.576;15,151.007;15,419.511;2015
GAB;Gabon;Inflation, average consumer prices;Index;;41.899;45.503;53.101;58.624;62.083;66.615;70.878;70.169;63.293;67.662;78.061;70.387;63.670;64.010;87.128;95.533;96.192;100.014;101.463;99.499;100.000;102.136;102.304;104.457;104.884;106.112;104.620;103.552;109.002;111.057;112.664;114.086;117.147;117.710;123.021;122.845;125.408;128.734;134.884;137.611;139.954;141.462;147.475;2022
GAB;Gabon;Inflation, average consumer prices;Percent change;;12.321;8.600;16.700;10.400;5.900;7.300;6.400;-1.000;-9.800;6.903;15.369;-9.830;-9.543;0.534;36.116;9.647;0.690;3.973;1.449;-1.935;0.504;2.136;0.164;2.105;0.408;1.171;-1.406;-1.021;5.263;1.885;1.447;1.262;2.683;0.480;4.512;-0.143;2.086;2.652;4.777;2.022;1.703;1.077;4.250;2022
GAB;Gabon;Inflation, end of period consumer prices;Index;;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;68.341;78.845;65.666;62.690;63.516;93.337;96.557;97.351;99.411;99.955;99.006;100.783;101.725;102.154;105.751;105.237;106.410;105.694;105.488;111.370;112.334;113.106;115.709;118.216;122.073;124.194;122.765;127.762;129.112;137.185;138.586;140.738;143.095;150.798;2022
GAB;Gabon;Inflation, end of period consumer prices;Percent change;;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;15.369;-16.715;-4.532;1.317;46.950;3.451;0.822;2.115;0.548;-0.949;1.795;0.935;0.421;3.521;-0.486;1.115;-0.673;-0.195;5.576;0.866;0.687;2.302;2.167;3.263;1.738;-1.151;4.071;1.057;6.253;1.021;1.553;1.675;5.383;2022
GAB;Gabon;Unemployment rate;Percent of total labor force;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GAB;Gabon;Population;Persons;Millions;0.748;0.765;0.781;0.799;0.816;0.834;0.852;0.871;0.890;0.910;0.930;0.960;0.990;1.014;1.039;1.065;1.092;1.119;1.147;1.176;1.205;1.235;1.266;1.298;1.330;1.364;1.398;1.440;1.494;1.551;1.610;1.671;1.735;1.803;1.868;1.930;1.980;2.025;2.053;2.080;2.108;2.135;2.161;2015
GAB;Gabon;General government revenue;Percent of GDP;;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;18.758;23.053;21.641;21.526;22.380;27.717;24.343;31.104;32.384;26.611;31.429;31.901;29.447;29.002;27.867;28.745;29.807;27.451;29.923;29.368;25.788;23.483;30.154;31.605;29.735;21.136;17.138;16.414;16.918;19.594;17.617;14.741;18.098;2021
GAB;Gabon;General government total expenditure;Percent of GDP;;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;22.593;25.084;26.537;26.879;23.909;25.074;22.228;29.697;45.497;25.497;20.297;27.833;25.722;21.250;20.874;20.768;21.135;19.388;18.929;22.598;23.091;22.074;23.950;34.675;23.755;22.253;21.848;18.114;17.130;17.461;19.811;16.594;16.206;2021
GAB;Gabon;General government net debt;Percent of GDP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GAB;Gabon;Current account balance;Percent of GDP;;27.326;15.581;13.324;12.222;17.905;10.001;-19.385;-7.197;-14.756;-3.977;2.367;1.581;-3.791;-1.006;7.522;8.797;14.655;9.367;-12.999;7.862;18.549;10.300;6.340;11.764;11.903;20.944;17.669;13.653;21.633;4.422;14.840;24.005;17.890;7.288;7.557;-5.571;-11.063;-8.652;-4.819;-4.965;-6.898;-4.505;1.598;2019
GMB;The Gambia;Gross domestic product, constant prices;National currency;Billions;18.770;16.982;20.508;23.280;21.506;22.291;22.818;23.456;23.856;24.889;26.307;26.876;27.350;28.398;27.433;28.344;29.168;29.581;31.504;33.520;35.372;37.406;36.192;38.680;41.405;40.431;40.207;41.430;44.022;46.957;49.731;45.688;48.082;49.464;48.767;50.746;51.733;54.228;58.151;61.769;62.134;65.400;68.608;2021
GMB;The Gambia;Gross domestic product, constant prices;Percent change;;0.705;-9.523;20.759;13.518;-7.620;3.649;2.364;2.800;1.702;4.331;5.696;2.163;1.763;3.833;-3.398;3.320;2.906;1.417;6.500;6.399;5.525;5.753;-3.247;6.874;7.046;-2.352;-0.556;3.043;6.256;6.666;5.908;-8.130;5.242;2.873;-1.407;4.058;1.943;4.823;7.235;6.222;0.591;5.256;4.905;2021
GMB;The Gambia;Gross domestic product per capita, constant prices;National currency;Units;31,226.208;26,609.679;30,987.180;33,823.420;30,018.373;29,891.276;29,395.550;29,031.322;28,365.431;28,431.228;28,869.878;28,335.467;27,702.111;27,173.020;25,370.640;25,420.481;25,397.245;24,639.942;25,444.734;26,245.992;26,843.338;27,503.272;25,772.927;26,677.148;27,667.451;26,190.502;25,264.287;25,264.728;26,059.638;26,982.197;27,733.110;24,720.738;25,239.908;25,188.837;24,094.092;24,328.801;24,071.342;24,494.183;25,503.608;26,298.235;25,681.950;26,243.740;26,727.378;2018
GMB;The Gambia;Gross domestic product per capita, constant prices;"Purchasing power parity; 2017 international dollar";Units;2,642.304;2,251.662;2,622.078;2,862.075;2,540.099;2,529.344;2,487.397;2,456.577;2,400.230;2,405.798;2,442.916;2,397.695;2,344.101;2,299.331;2,146.817;2,151.034;2,149.068;2,084.986;2,153.086;2,220.887;2,271.434;2,327.276;2,180.857;2,257.371;2,341.168;2,216.192;2,137.817;2,137.855;2,205.118;2,283.184;2,346.724;2,091.823;2,135.754;2,131.433;2,038.797;2,058.658;2,036.872;2,072.652;2,158.068;2,225.308;2,173.159;2,220.697;2,261.621;2018
GMB;The Gambia;Inflation, average consumer prices;Index;;20.415;22.031;23.846;26.384;32.217;38.119;59.677;73.827;82.354;89.152;100.000;108.642;118.946;126.637;128.803;137.795;139.310;143.184;144.780;150.291;151.570;158.379;172.015;201.312;230.074;241.484;246.448;259.682;271.240;283.593;297.913;312.201;326.703;343.827;365.358;390.233;418.425;452.106;481.587;515.856;546.453;586.728;654.280;2022
GMB;The Gambia;Inflation, average consumer prices;Percent change;;5.019;7.920;8.235;10.645;22.106;18.320;56.556;23.712;11.549;8.255;12.168;8.642;9.484;6.466;1.710;6.981;1.099;2.781;1.114;3.807;0.851;4.492;8.610;17.032;14.287;4.959;2.056;5.370;4.451;4.554;5.049;4.796;4.645;5.241;6.262;6.808;7.225;8.049;6.521;7.116;5.931;7.370;11.513;2022
GMB;The Gambia;Inflation, end of period consumer prices;Index;;20.685;21.538;24.280;28.016;34.930;43.822;66.741;76.964;86.521;93.783;103.619;115.590;120.498;126.677;133.065;138.440;141.559;141.996;148.782;151.385;151.693;163.932;185.252;217.789;235.407;246.814;247.859;262.780;280.741;288.371;305.063;318.432;334.059;352.684;377.193;402.340;434.025;464.169;493.925;531.835;561.965;604.714;687.795;2022
GMB;The Gambia;Inflation, end of period consumer prices;Percent change;;n/a;4.126;12.731;15.385;24.681;25.455;52.301;15.317;12.418;8.394;10.487;11.553;4.246;5.128;5.043;4.039;2.253;0.309;4.779;1.749;0.203;8.069;13.005;17.564;8.090;4.846;0.423;6.020;6.835;2.718;5.789;4.382;4.908;5.575;6.950;6.667;7.875;6.945;6.411;7.675;5.665;7.607;13.739;2022
GMB;The Gambia;Unemployment rate;Percent of total labor force;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GMB;The Gambia;Population;Persons;Millions;0.601;0.638;0.662;0.688;0.716;0.746;0.776;0.808;0.841;0.875;0.911;0.948;0.987;1.045;1.081;1.115;1.148;1.201;1.238;1.277;1.318;1.360;1.404;1.450;1.497;1.544;1.591;1.640;1.689;1.740;1.793;1.848;1.905;1.964;2.024;2.086;2.149;2.214;2.280;2.349;2.419;2.492;2.567;2018
GMB;The Gambia;General government revenue;Percent of GDP;;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;9.447;7.159;8.654;7.570;10.611;9.614;10.828;11.469;11.097;12.706;11.627;13.530;16.296;12.114;15.046;14.203;13.148;19.273;15.085;21.189;22.979;16.730;17.372;2022
GMB;The Gambia;General government total expenditure;Percent of GDP;;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;9.538;9.681;8.595;9.302;12.377;12.947;14.021;11.194;11.551;14.353;14.555;16.544;19.119;17.179;18.982;19.578;19.372;23.622;20.823;23.737;25.155;21.326;22.171;2022
GMB;The Gambia;General government net debt;Percent of GDP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GMB;The Gambia;Current account balance;Percent of GDP;;-19.388;-5.978;-1.162;-0.649;-3.368;-1.297;-0.383;-0.839;1.636;0.844;-1.075;-0.064;-0.046;-1.881;-1.129;-1.742;-5.548;-0.493;-0.999;-1.180;-3.435;-3.297;-3.683;-4.626;-2.720;-6.283;-4.296;-5.180;-7.563;-7.783;-10.049;-7.437;-4.478;-6.738;-7.339;-9.888;-9.241;-7.405;-9.524;-6.150;-2.962;-0.057;-5.927;2021
GEO;Georgia;Gross domestic product, constant prices;National currency;Billions;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;10.714;10.992;12.146;13.424;13.841;14.238;14.500;15.197;16.028;17.801;18.832;20.638;22.582;25.423;26.038;25.087;26.641;28.602;30.437;31.537;32.938;33.935;34.921;36.613;38.386;40.298;37.574;41.506;45.702;2022
GEO;Georgia;Gross domestic product, constant prices;Percent change;;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;2.600;10.500;10.519;3.105;2.869;1.838;4.805;5.474;11.058;5.794;9.590;9.420;12.579;2.419;-3.651;6.191;7.361;6.417;3.616;4.441;3.027;2.906;4.843;4.843;4.982;-6.760;10.466;10.109;2022
GEO;Georgia;Gross domestic product per capita, constant prices;National currency;Units;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;2,173.216;2,317.925;2,656.015;3,043.894;3,226.638;3,391.967;3,522.121;3,763.876;4,015.857;4,488.612;4,782.592;5,268.920;5,808.242;6,564.692;6,767.324;6,551.956;7,011.080;7,579.394;8,139.732;8,481.444;8,861.713;9,117.655;9,365.740;9,825.166;10,292.122;10,822.613;10,108.881;11,131.792;12,389.985;2022
GEO;Georgia;Gross domestic product per capita, constant prices;"Purchasing power parity; 2017 international dollar";Units;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;7,788.617;4,280.461;3,095.124;3,007.189;3,207.429;3,675.261;4,211.989;4,464.862;4,693.636;4,873.736;5,208.265;5,556.944;6,211.119;6,617.913;7,290.870;8,037.158;9,083.895;9,364.288;9,066.271;9,701.584;10,487.989;11,263.358;11,736.201;12,262.399;12,616.559;12,959.847;13,595.578;14,241.729;14,975.796;13,988.168;15,403.622;17,144.647;2022
GEO;Georgia;Inflation, average consumer prices;Index;;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;38.400;41.150;42.617;50.775;52.800;55.292;58.392;61.173;64.633;69.963;76.372;83.433;91.776;93.361;100.000;108.543;107.519;106.969;110.251;114.665;117.113;124.181;127.429;133.613;140.564;154.012;172.336;2022
GEO;Georgia;Inflation, average consumer prices;Percent change;;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;7.161;3.564;19.144;3.988;4.719;5.607;4.762;5.656;8.247;9.161;9.245;9.999;1.728;7.111;8.543;-0.944;-0.512;3.069;4.004;2.135;6.035;2.615;4.853;5.202;9.567;11.898;2022
GEO;Georgia;Inflation, end of period consumer prices;Index;;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;39.700;42.500;47.100;52.300;54.600;56.500;59.600;63.704;68.471;72.702;79.084;87.763;92.632;95.398;106.122;108.288;106.801;109.334;111.468;116.907;119.049;127.045;128.969;137.993;141.311;161.009;176.864;2022
GEO;Georgia;Inflation, end of period consumer prices;Percent change;;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;7.053;10.824;11.040;4.398;3.480;5.487;6.886;7.483;6.179;8.778;10.975;5.548;2.986;11.241;2.041;-1.373;2.372;1.952;4.879;1.832;6.716;1.515;6.997;2.405;13.940;9.847;2022
GEO;Georgia;Unemployment rate;Percent of total labor force;;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;12.715;7.551;12.381;12.628;10.300;11.100;13.500;12.700;13.900;15.100;15.400;17.400;17.900;18.300;27.200;27.200;26.700;26.400;23.000;21.900;21.700;21.600;19.200;17.600;18.500;20.600;17.300;2022
GEO;Georgia;Population;Persons;Millions;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;4.930;4.742;4.573;4.410;4.290;4.198;4.117;4.038;3.991;3.966;3.938;3.917;3.888;3.873;3.848;3.829;3.800;3.774;3.739;3.718;3.717;3.722;3.729;3.726;3.730;3.724;3.717;3.729;3.689;2022
GEO;Georgia;General government revenue;Percent of GDP;;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;11.318;10.764;12.493;14.780;14.780;14.976;14.997;16.115;15.798;15.535;22.444;23.753;25.941;28.460;29.852;28.471;26.883;26.965;27.688;25.832;26.231;26.296;26.853;27.138;26.370;27.105;25.213;25.520;26.870;2022
GEO;Georgia;General government total expenditure;Percent of GDP;;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;15.652;18.404;21.413;18.743;19.679;16.917;16.822;15.985;16.083;18.853;21.608;22.657;27.651;31.774;34.835;31.427;27.793;28.416;27.104;28.044;27.480;28.372;27.596;27.187;28.947;34.468;31.564;29.469;2022
GEO;Georgia;General government net debt;Percent of GDP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GEO;Georgia;Current account balance;Percent of GDP;;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;-17.700;-12.170;-12.722;-12.379;-9.688;-5.595;-5.953;-6.210;-9.316;-6.760;-10.556;-14.930;-19.048;-21.364;-10.310;-9.793;-12.200;-11.418;-5.559;-10.122;-11.817;-12.455;-8.055;-6.774;-5.862;-12.499;-10.402;-3.978;2022
GHA;Ghana;Gross domestic product, constant prices;National currency;Billions;27.390;26.362;24.173;22.669;24.794;26.389;28.023;29.889;31.822;33.267;34.463;36.109;37.724;39.524;40.911;42.642;44.674;47.264;49.632;51.880;53.745;55.802;58.379;61.364;64.680;68.709;72.706;75.669;82.486;87.173;93.945;107.050;116.072;124.478;128.033;130.748;135.159;146.146;155.207;165.308;166.157;174.592;179.966;2022
GHA;Ghana;Gross domestic product, constant prices;Percent change;;0.453;-3.754;-8.303;-6.222;9.378;6.433;6.189;6.660;6.468;4.541;3.595;4.774;4.473;4.772;3.508;4.233;4.765;5.797;5.010;4.529;3.596;3.828;4.617;5.112;5.404;6.230;5.816;4.076;9.008;5.683;7.768;13.949;8.428;7.242;2.856;2.121;3.373;8.129;6.200;6.508;0.514;5.076;3.078;2022
GHA;Ghana;Gross domestic product per capita, constant prices;National currency;Units;2,558.916;2,405.107;2,153.209;1,971.052;2,016.448;2,099.088;2,179.302;2,271.971;2,363.795;2,414.324;2,443.144;2,500.008;2,550.414;2,608.851;2,635.953;2,681.501;2,741.306;2,829.668;2,898.872;2,956.079;2,841.850;2,876.790;2,936.094;3,012.355;3,100.728;3,215.673;3,323.532;3,379.904;3,601.847;3,722.713;3,809.792;4,237.804;4,487.198;4,700.990;4,725.839;4,718.898;4,771.954;5,050.023;5,251.552;5,479.524;5,398.458;5,561.283;5,609.562;2022
GHA;Ghana;Gross domestic product per capita, constant prices;"Purchasing power parity; 2017 international dollar";Units;2,608.586;2,451.792;2,195.005;2,009.312;2,055.588;2,139.832;2,221.604;2,316.071;2,409.678;2,461.187;2,490.567;2,548.535;2,599.920;2,659.491;2,687.118;2,733.551;2,794.516;2,884.594;2,955.141;3,013.458;2,897.012;2,932.631;2,993.085;3,070.827;3,160.915;3,278.091;3,388.044;3,445.511;3,671.761;3,794.974;3,883.743;4,320.063;4,574.297;4,792.240;4,817.571;4,810.494;4,864.581;5,148.047;5,353.488;5,585.885;5,503.245;5,669.231;5,718.447;2022
GHA;Ghana;Inflation, average consumer prices;Index;;0.057;0.123;0.151;0.335;0.469;0.518;0.645;0.901;1.184;1.483;2.035;2.403;2.644;3.304;4.126;6.573;9.497;11.855;14.132;15.895;19.886;26.435;30.360;38.443;43.312;49.850;55.674;61.647;71.822;81.259;86.702;93.357;99.959;111.621;128.907;151.019;177.378;199.323;218.931;234.571;257.758;283.471;373.879;2022
GHA;Ghana;Inflation, average consumer prices;Percent change;;50.005;116.504;22.485;122.245;40.030;10.301;24.539;39.758;31.369;25.237;37.241;18.097;10.049;24.942;24.874;59.317;44.487;24.825;19.208;12.471;25.113;32.932;14.846;26.626;12.666;15.095;11.683;10.729;16.505;13.139;6.698;7.676;7.072;11.666;15.486;17.153;17.455;12.372;9.837;7.144;9.885;9.976;31.893;2022
GHA;Ghana;Inflation, end of period consumer prices;Index;;0.076;0.153;0.178;0.432;0.458;0.547;0.730;0.979;1.239;1.616;2.197;2.422;2.745;3.504;4.702;8.032;10.130;12.373;14.322;16.297;22.904;27.780;31.994;39.533;44.189;50.745;56.288;63.464;74.973;82.064;87.701;95.042;102.764;116.632;136.445;160.584;185.253;207.152;226.676;244.264;269.845;303.902;468.313;2022
GHA;Ghana;Inflation, end of period consumer prices;Percent change;;n/a;100.222;16.787;142.418;5.988;19.499;33.335;34.164;26.571;30.458;35.902;10.261;13.330;27.656;34.179;70.817;26.123;22.141;15.752;13.791;40.540;21.288;15.171;23.563;11.777;14.838;10.923;12.748;18.133;9.459;6.868;8.372;8.124;13.495;16.987;17.692;15.362;11.821;9.425;7.759;10.473;12.621;54.100;2022
GHA;Ghana;Unemployment rate;Percent of total labor force;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GHA;Ghana;Population;Persons;Millions;10.704;10.961;11.226;11.501;12.296;12.572;12.859;13.155;13.462;13.779;14.106;14.443;14.791;15.150;15.520;15.902;16.297;16.703;17.121;17.550;18.912;19.397;19.883;20.371;20.859;21.367;21.876;22.388;22.901;23.417;24.659;25.261;25.867;26.479;27.092;27.707;28.324;28.940;29.555;30.168;30.779;31.394;32.082;2022
GHA;Ghana;General government revenue;Percent of GDP;;2.875;1.966;2.715;2.452;3.854;5.115;6.465;6.897;6.667;6.930;5.021;6.051;5.094;7.305;8.405;9.074;7.328;6.279;7.033;5.891;8.616;10.877;8.500;10.859;12.560;11.809;12.058;12.726;11.770;12.158;12.409;14.053;13.649;12.448;13.154;14.616;13.145;13.616;14.104;14.971;14.068;15.182;15.839;2022
GHA;Ghana;General government total expenditure;Percent of GDP;;7.773;5.816;4.765;3.635;4.881;6.361;7.817;7.894;7.832;7.805;7.096;7.639;9.968;13.171;13.851;13.930;13.356;12.899;12.722;11.980;12.901;14.775;11.422;12.996;14.729;13.818;15.385;17.988;17.676;17.482;19.880;19.526;21.977;21.564;20.966;18.623;19.891;17.582;20.895;22.491;31.511;27.212;27.056;2022
GHA;Ghana;General government net debt;Percent of GDP;;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;59.677;56.464;52.198;38.746;30.975;15.492;16.914;22.211;24.076;31.955;28.478;33.802;39.898;45.306;49.807;50.936;51.872;60.709;58.344;72.337;79.159;92.377;2022
GHA;Ghana;Current account balance;Percent of GDP;;-0.144;-0.837;-0.269;-0.327;-0.428;-0.994;-0.599;-0.819;-0.571;-0.612;-1.095;-1.476;-2.251;-4.120;-2.065;-0.986;-1.982;-2.564;-3.039;-5.430;-3.369;-3.494;-0.741;0.580;-2.907;-4.490;-3.602;-6.333;-8.809;-4.042;-6.393;-6.576;-8.637;-8.954;-6.806;-5.711;-5.060;-3.316;-3.037;-2.232;-2.534;-2.710;-2.100;2022
GRD;Grenada;Gross domestic product, constant prices;National currency;Billions;0.712;0.721;0.751;0.776;0.806;0.855;0.918;1.001;1.030;1.069;1.114;1.130;1.121;1.099;1.119;1.144;1.194;1.252;1.400;1.498;1.574;1.542;1.595;1.746;1.735;1.965;1.886;2.002;2.021;1.887;1.878;1.892;1.870;1.914;2.055;2.187;2.269;2.370;2.473;2.490;2.147;2.248;2.391;2021
GRD;Grenada;Gross domestic product, constant prices;Percent change;;15.067;1.375;4.107;3.295;3.963;5.988;7.358;9.073;2.916;3.758;4.241;1.423;-0.813;-1.956;1.838;2.196;4.386;4.916;11.808;6.981;5.063;-2.024;3.438;9.464;-0.647;13.273;-3.993;6.124;0.948;-6.613;-0.511;0.765;-1.155;2.351;7.342;6.445;3.740;4.439;4.361;0.677;-13.757;4.689;6.354;2021
GRD;Grenada;Gross domestic product per capita, constant prices;National currency;Units;7,991.676;7,960.464;8,062.989;8,078.188;8,189.168;8,550.921;9,159.029;10,066.213;10,496.937;11,025.620;11,565.263;11,713.545;11,534.767;11,185.619;11,263.790;11,403.128;11,818.763;12,330.884;13,725.319;14,625.308;15,304.803;14,936.169;15,390.887;16,787.977;16,624.499;18,774.962;17,977.187;19,033.589;19,164.019;17,840.850;17,676.109;17,718.053;17,404.888;17,695.522;18,867.769;19,955.019;20,577.347;21,372.278;22,189.342;22,229.157;19,083.088;19,873.300;21,031.297;2021
GRD;Grenada;Gross domestic product per capita, constant prices;"Purchasing power parity; 2017 international dollar";Units;6,064.164;6,040.480;6,118.277;6,129.810;6,214.023;6,488.525;6,949.964;7,638.344;7,965.181;8,366.351;8,775.838;8,888.356;8,752.697;8,487.760;8,547.077;8,652.808;8,968.196;9,356.799;10,414.910;11,097.830;11,613.438;11,333.716;11,678.760;12,738.886;12,614.837;14,246.630;13,641.270;14,442.879;14,541.851;13,537.816;13,412.809;13,444.637;13,207.004;13,427.540;14,317.053;15,142.069;15,614.298;16,217.500;16,837.496;16,867.708;14,480.439;15,080.060;15,958.759;2021
GRD;Grenada;Inflation, average consumer prices;Index;;36.130;42.918;46.271;49.092;51.870;53.168;53.464;52.997;55.117;58.200;59.786;61.367;63.685;65.474;69.687;71.797;73.256;74.168;75.210;75.642;77.262;78.553;79.392;81.103;82.978;85.863;89.513;92.968;100.436;100.126;103.567;106.708;109.281;109.233;108.158;107.526;109.371;110.368;111.257;111.923;111.093;112.449;115.353;2021
GRD;Grenada;Inflation, average consumer prices;Percent change;;21.821;18.787;7.813;6.095;5.660;2.501;0.557;-0.872;4.000;5.593;2.724;2.645;3.778;2.809;6.435;3.027;2.032;1.245;1.405;0.574;2.142;1.671;1.067;2.155;2.313;3.476;4.252;3.859;8.033;-0.309;3.437;3.033;2.411;-0.044;-0.983;-0.584;1.716;0.911;0.805;0.599;-0.742;1.220;2.582;2021
GRD;Grenada;Inflation, end of period consumer prices;Index;;37.410;41.356;46.269;49.709;53.176;55.168;56.196;55.728;56.036;59.906;62.169;64.551;65.177;68.355;70.864;72.185;73.741;74.952;75.824;76.645;79.288;78.730;80.530;81.850;83.890;89.090;90.560;97.260;102.290;99.890;104.100;107.760;109.710;108.350;107.670;108.869;109.874;110.457;112.008;112.090;111.190;113.322;116.614;2021
